CAND_ID,CAND_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS
H6NE02125,"BACON, DONALD J",I,2,REPUBLICAN,6358739.35,921398.27,6174541.22,3211.56,14235.5,198433.63,4217.93,0.0,0.0,0.0,0.0,0.0,3235410.5,NE,02,2194880.0,0.0,12/31/2024,24032.41,5000.0
H4NE03078,"WALZ, JOHN",C,2,REPUBLICAN,33135.1,0.0,37817.21,0.0,0.0,765.64,0.0,10000.0,0.0,0.0,0.0,0.0,23135.1,NE,03,0.0,0.0,12/31/2024,0.0,0.0
H6NE03115,"SMITH, ADRIAN",I,2,REPUBLICAN,1996681.41,24238.66,1982984.46,0.0,914536.05,928233.0,0.0,0.0,0.0,0.0,0.0,0.0,455652.43,NE,03,1457609.26,0.0,12/31/2024,0.0,1000.0
H8NH01210,"PAPPAS, CHRIS",I,1,DEMOCRAT,4069100.41,41983.79,3774742.48,0.0,113226.3,407584.23,0.0,0.0,0.0,0.0,0.0,0.0,2722901.15,NH,01,1277252.31,10000.0,12/31/2024,4283.42,0.0
H2NH01304,"PRESCOTT, RUSSELL",C,2,REPUBLICAN,1505457.35,262728.08,1306264.26,129534.16,532.72,199725.81,0.0,450000.0,0.0,0.0,0.0,800000.0,686051.6,NH,01,94700.0,4500.0,12/31/2024,11537.81,1400.0
H4NH01268,"NOVELETSKY, HOLLIE T.",C,2,REPUBLICAN,521212.91,0.0,518625.57,0.0,0.0,2587.34,0.0,165000.0,0.0,0.0,0.0,165000.0,343712.91,NH,01,12500.0,0.0,12/31/2024,24700.0,0.0
H4NH01276,"BRIGHT, CHRIS",C,2,REPUBLICAN,294054.85,0.0,292206.62,0.0,0.0,1848.23,11778.27,205000.0,0.0,18500.0,0.0,186500.0,75771.37,NH,01,1500.0,0.0,12/31/2024,16600.0,0.0
H4NH01284,"MCFARLANE, WALTER JAMES III",C,2,REPUBLICAN,334129.77,0.0,332147.27,0.0,0.0,1982.5,3156.72,242000.0,0.0,64500.0,0.0,177500.0,88973.05,NH,01,0.0,0.0,12/31/2024,0.0,0.0
H4NH01292,"LEVASSEUR, JOSEPH",C,2,REPUBLICAN,141610.0,0.0,18299.11,3380.11,0.0,123907.89,0.0,100000.0,0.0,0.0,0.0,122853.11,41610.0,NH,01,0.0,0.0,12/31/2024,0.0,0.0
H0NH02181,"KUSTER, ANN MCLANE",I,1,DEMOCRAT,1731702.12,1707.16,1561659.9,0.0,146137.74,316179.96,0.0,0.0,0.0,0.0,0.0,0.0,942726.51,NH,02,753633.5,276.24,12/31/2024,163609.0,84500.0
H4NH02332,"VAN OSTERN, KEVIN COLIN",O,1,DEMOCRAT,1574893.43,0.0,1574893.43,0.0,0.0,0.0,20466.77,0.0,0.0,0.0,0.0,0.0,1481625.84,NH,02,69900.0,0.0,09/30/2024,230765.25,13000.0
H4NH02365,"WHITLEY, REBECCA G",O,1,DEMOCRAT,140425.79,0.0,140425.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140424.8,NH,02,0.0,0.0,08/28/2024,42785.0,0.0
H4NH02399,"GOODLANDER, MAGGIE",O,1,DEMOCRAT,4358978.46,33324.1,4300980.61,0.0,0.0,57997.85,3640.42,0.0,0.0,0.0,0.0,0.0,3928838.51,NH,02,392933.0,105.75,12/31/2024,34965.0,1000.0
H4NH02407,"NEENOS, JASON",O,1,DEMOCRAT,9780.0,0.0,9780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9780.0,NH,02,0.0,0.0,06/30/2024,500.0,0.0
H2NH02260,"WILLIAMS, LILY TANG",O,2,REPUBLICAN,881771.24,0.0,783084.55,0.0,30792.91,129479.6,20000.0,160000.0,0.0,160000.0,0.0,0.0,650977.86,NH,02,46000.0,200.0,12/31/2024,4458.27,0.0
H4NH02324,"WAGNER, PAUL MICHAEL",O,2,REPUBLICAN,6279.2,0.0,5693.3,0.0,0.0,585.9,5729.2,0.0,0.0,0.0,0.0,0.0,550.0,NH,02,0.0,0.0,08/21/2024,0.0,0.0
H4NH02373,"MANSHARAMANI, VIKRAM",O,2,REPUBLICAN,539918.85,0.0,491057.29,0.0,10526.23,59387.79,6655.85,0.0,0.0,0.0,0.0,243377.5,506613.0,NH,02,26650.0,0.0,12/31/2024,118000.0,0.0
H4NH02381,"HAMLEN, WILLIAM P",O,2,REPUBLICAN,849298.46,132215.9,849296.34,0.0,0.0,2.12,0.0,700000.0,0.0,0.0,0.0,700000.0,7986.56,NH,02,0.0,0.0,12/31/2024,0.0,25702.37
H4NJ01084,"NORCROSS, DONALD W",I,1,DEMOCRAT,2200275.83,0.0,1049735.64,0.0,556948.14,1707488.33,0.0,0.0,0.0,0.0,0.0,0.0,1061942.93,NJ,01,1101975.0,0.0,12/31/2024,1500.0,0.0
H2NJ01187,"GALDO, DAMON M",C,2,REPUBLICAN,17592.78,0.0,17739.09,0.0,215.1,68.79,5.0,2500.0,0.0,0.0,0.0,5925.39,15054.0,NJ,01,0.0,0.0,12/31/2024,0.0,0.0
H4NJ01183,"WHITELOCK, NICHOLAS",C,2,REPUBLICAN,0.0,0.0,4000.0,0.0,0.0,-4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,01,0.0,0.0,12/31/2023,0.0,0.0
H4NJ01209,"LIDDELL, THEODORE M.",C,2,REPUBLICAN,27218.05,0.0,26167.45,0.0,0.0,1050.6,17243.05,0.0,0.0,0.0,0.0,0.0,9974.43,NJ,01,0.0,0.0,12/31/2024,0.0,0.0
H2NJ02193,"ALEXANDER, TIMOTHY",C,1,DEMOCRAT,195518.2,0.0,196850.09,0.0,14871.57,13589.68,0.0,19000.0,0.0,5000.0,0.0,31360.0,174347.1,NJ,02,2100.0,0.0,12/31/2024,100.0,0.0
H2NJ02219,"RUSH, CAROLYN",C,1,DEMOCRAT,125579.0,0.0,126439.03,0.0,860.03,0.0,0.0,100000.0,0.0,0.0,0.0,105000.0,25579.0,NJ,02,0.0,0.0,07/19/2024,0.0,0.0
H4NJ02207,"SALERNO, JOE",C,1,DEMOCRAT,1742454.22,0.0,1705654.38,0.0,0.0,36799.84,20154.61,753277.54,0.0,0.0,0.0,774734.29,912368.05,NJ,02,53050.0,0.0,12/31/2024,17515.0,0.0
H8NJ02166,"VAN DREW, JEFF MR",I,2,REPUBLICAN,3233277.47,95582.79,2950258.37,0.0,479411.3,762430.4,0.0,0.0,0.0,0.0,0.0,0.0,2675941.97,NJ,02,441375.0,0.0,12/31/2024,12615.63,2300.0
H4NJ03080,"CONAWAY, HERB MD",C,1,DEMOCRAT,1353247.91,23285.51,1315833.57,0.0,0.0,37414.34,0.0,0.0,0.0,0.0,0.0,23595.41,878820.61,NJ,03,445850.02,0.0,12/31/2024,1811.5,0.0
H4NJ03205,"MURPHY, CAROL",O,1,DEMOCRAT,191668.04,0.0,189111.64,0.0,0.0,2556.4,0.0,0.0,0.0,0.0,0.0,80113.07,170042.98,NJ,03,21000.0,0.0,12/31/2024,0.0,0.0
H4NJ03213,"COHN, JOSEPH",O,1,DEMOCRAT,144919.63,0.0,144919.63,0.0,0.0,0.0,512.63,20000.0,0.0,4927.03,0.0,0.0,120907.0,NJ,03,3500.0,0.0,07/18/2024,25850.0,0.0
H4NJ03221,"SCHOENGOOD, SARAH",O,1,DEMOCRAT,59508.34,0.0,61344.57,0.0,0.0,-1836.23,1000.0,41200.0,0.0,0.0,0.0,41200.0,16308.34,NJ,03,1000.0,0.0,12/31/2024,0.0,0.0
H4NJ03262,"SCHKEEPER, BRIAN",O,1,DEMOCRAT,15821.65,0.0,16119.36,0.0,0.0,-297.71,1525.65,0.0,0.0,0.0,0.0,0.0,14296.0,NJ,03,0.0,0.0,06/30/2024,55.0,0.0
H8NJ03206,"KIM, ANDY",I,1,DEMOCRAT,12441003.62,578909.18,11981836.13,0.0,162532.59,621700.08,0.0,0.0,0.0,0.0,0.0,0.0,11094385.53,NJ,03,725533.82,0.0,12/31/2024,223028.93,5018.54
H2NJ03316,"SOBOCINSKI, GREGORY",O,2,REPUBLICAN,20750.0,0.0,21499.66,0.0,749.66,0.0,1200.0,9700.0,0.0,0.0,0.0,9700.0,9850.0,NJ,03,0.0,0.0,12/31/2024,0.0,0.0
H4NJ03171,"MAIA-CUSICK, SHIRLEY",O,2,REPUBLICAN,408565.03,0.0,408565.03,0.0,0.0,0.0,0.0,337311.58,0.0,0.0,0.0,0.0,71253.45,NJ,03,0.0,0.0,11/25/2024,0.0,0.0
H4NJ03239,"MOHAN, RAJESH",O,2,REPUBLICAN,422972.73,0.0,422738.34,0.0,0.0,234.39,0.0,231000.0,0.0,0.0,0.0,231000.0,191967.76,NJ,03,0.0,0.0,12/31/2024,0.0,0.0
H4NJ03270,"WYNN, DOUGLAS",O,3,OTHER,6686.0,0.0,2987.89,0.0,0.0,3698.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,03,0.0,0.0,12/31/2024,0.0,0.0
H2NJ04215,"JENKINS, MATTHEW",C,1,DEMOCRAT,44774.79,0.0,50310.47,0.0,3311.91,-2223.77,0.0,0.0,0.0,0.0,0.0,0.0,44774.79,NJ,04,0.0,0.0,12/31/2024,0.0,0.0
H8NJ04014,"SMITH, CHRISTOPHER H",I,2,REPUBLICAN,838736.82,44881.45,701104.91,63000.0,226433.26,364065.17,0.0,0.0,0.0,0.0,0.0,0.0,489738.53,NJ,04,300025.0,3200.0,12/31/2024,200.0,0.0
H4NJ09095,"WILDES, MICHAEL",C,1,DEMOCRAT,49861.49,0.0,357.85,0.0,875419.81,924923.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,05,0.0,0.0,12/31/2024,0.0,0.0
H6NJ05171,"GOTTHEIMER, JOSH",I,1,DEMOCRAT,10246423.95,258631.76,2879879.11,0.0,13345948.22,20712493.06,0.0,0.0,0.0,0.0,0.0,0.0,6661250.49,NJ,05,1785140.01,0.0,12/31/2024,135450.16,1000.0
H4NJ05150,"GUINCHARD, MARY JO-ANN",C,2,REPUBLICAN,330121.09,84926.09,328206.37,0.0,0.0,1914.72,0.0,233000.0,0.0,0.0,0.0,241038.9,6595.0,NJ,05,5600.0,0.0,12/31/2024,0.0,0.0
H4NJ05168,"SONG, GEORGE",C,2,REPUBLICAN,13208.48,0.0,12748.34,0.0,0.0,460.14,0.0,0.0,0.0,0.0,0.0,0.0,13208.48,NJ,05,0.0,0.0,12/31/2024,0.0,0.0
H0NJ06214,"HSU, JOHN",C,1,DEMOCRAT,6182.86,0.0,9261.06,200.0,3078.2,0.0,0.0,1925.86,0.0,0.0,0.0,1925.86,4257.0,NJ,06,0.0,0.0,12/31/2024,1000.0,0.0
H8NJ03073,"PALLONE, FRANK JR",I,1,DEMOCRAT,3462887.15,0.0,3077719.91,0.0,2686743.08,3071910.32,0.0,0.0,0.0,0.0,0.0,0.0,1295550.79,NJ,06,2058500.0,0.0,12/31/2024,5500.0,1500.0
H4NJ06133,"FEGLER, SCOTT MICHAEL MR.",C,2,REPUBLICAN,109023.45,0.0,109023.45,0.0,0.0,0.0,0.0,31270.0,0.0,722.41,0.0,0.0,77348.45,NJ,06,250.0,0.0,11/25/2024,0.0,0.0
H4NJ06166,"AKHTAR, FAHAD",C,3,OTHER,27931.27,0.0,41264.64,0.0,0.0,0.0,7846.08,0.0,0.0,0.0,0.0,0.0,20085.19,NJ,06,0.0,0.0,12/31/2024,0.0,0.0
H4NJ07107,"ALTMAN, SUSAN COPIUS",C,1,DEMOCRAT,6252517.05,380345.42,6241501.33,0.0,0.0,11015.72,0.0,0.0,0.0,0.0,0.0,0.0,5390086.1,NJ,07,451837.83,11945.66,12/31/2024,46538.79,250.0
H4NJ07115,"SIGNORELLO, JOSEPH III",C,1,DEMOCRAT,132510.69,18191.75,132510.69,0.0,0.0,0.0,31244.19,0.0,0.0,0.0,0.0,0.0,83074.75,NJ,07,0.0,0.0,12/31/2023,0.0,0.0
H4NJ07123,"BLAZAKIS, JASON",C,1,DEMOCRAT,452785.33,0.0,452785.33,0.0,0.0,0.0,71600.0,0.0,0.0,0.0,0.0,0.0,363104.59,NJ,07,5000.0,0.0,04/29/2024,150875.0,0.0
H4NJ07131,"VARTAN, GREGORY III",C,1,DEMOCRAT,87248.0,0.0,59138.37,0.0,0.0,28109.63,0.0,0.0,0.0,0.0,0.0,0.0,87248.0,NJ,07,0.0,0.0,12/31/2024,9900.0,0.0
H0NJ07261,"KEAN, THOMAS H. JR.",I,2,REPUBLICAN,6023132.92,1157213.75,6068925.14,5656.02,94078.89,48286.67,6600.0,0.0,0.0,0.0,0.0,7295.7,3382308.65,NJ,07,1392832.78,20000.0,12/31/2024,64098.09,23497.61
H2NJ08232,"MENENDEZ, ROBERT J.",I,1,DEMOCRAT,2384982.94,0.0,2463492.82,0.0,355195.44,276685.56,0.0,0.0,0.0,0.0,0.0,0.0,1558693.85,NJ,08,822382.79,0.0,12/31/2024,8713.34,3500.0
H4NJ07149,"BHALLA, RAVI",C,1,DEMOCRAT,2213858.42,0.0,2213858.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202084.19,NJ,08,10000.0,0.0,11/25/2024,81894.92,2500.0
H4NJ08105,"JASEY, KYLE FORT",C,1,DEMOCRAT,51350.3,0.0,42385.25,0.0,0.0,8965.05,0.0,0.0,0.0,0.0,0.0,0.0,51180.0,NJ,08,0.0,0.0,03/31/2024,0.0,0.0
H4NJ08121,"VALDES, ANTHONY",C,2,REPUBLICAN,7559.58,0.0,7559.58,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7459.58,NJ,08,0.0,0.0,12/31/2024,0.0,0.0
H4NJ09178,"KHAIRULLAH, MOHAMED T.",O,1,DEMOCRAT,404620.21,0.0,394470.82,0.0,0.0,10149.39,0.0,0.0,0.0,0.0,0.0,0.0,400120.21,NJ,09,1500.0,0.0,12/31/2024,4750.0,0.0
H4NJ09186,"WIMBERLY, BENJIE E.",O,1,DEMOCRAT,12182.0,0.0,7027.28,0.0,0.0,5154.72,0.0,0.0,0.0,0.0,0.0,0.0,12182.0,NJ,09,0.0,0.0,12/31/2024,0.0,0.0
H4NJ09194,"POU, NELIDA",C,1,DEMOCRAT,642843.46,0.0,490369.9,0.0,0.0,152473.56,1000.0,0.0,0.0,0.0,0.0,10000.0,316010.45,NJ,09,325833.0,0.0,12/31/2024,1000.0,1000.0
H6NJ08118,"PASCRELL, WILLIAM J. JR.",I,1,DEMOCRAT,1271401.16,0.0,1643811.8,0.0,1361044.87,988634.23,0.0,0.0,0.0,0.0,0.0,16961.75,556919.28,NJ,09,704425.0,0.0,12/31/2024,1703.0,-500.0
H8NJ09120,"HENRY, WILLIAM OSCAR",O,1,DEMOCRAT,0.0,0.0,1250.69,0.0,1758.8,508.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,09,0.0,0.0,05/05/2024,0.0,0.0
H0NJ09200,"PREMPEH, WILLIAM SREBOE",O,2,REPUBLICAN,49755.61,0.0,48802.89,0.0,29058.91,192.89,1230.0,0.0,0.0,0.0,0.0,0.0,48175.61,NJ,09,350.0,0.0,12/31/2024,0.0,0.0
H4NJ09137,"MICCO, VINCENT MR",O,2,REPUBLICAN,18943.0,0.0,34837.46,0.0,15894.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18943.0,NJ,09,0.0,0.0,09/30/2023,0.0,0.0
H4NJ09160,"CASTILLO, HECTOR L DR",O,2,REPUBLICAN,97550.0,0.0,97375.37,0.0,0.0,174.63,0.0,88450.0,0.0,0.0,0.0,88450.0,9100.0,NJ,09,0.0,0.0,12/31/2024,0.0,0.0
H0NJ10208,"MAZO, EUGENE",C,1,DEMOCRAT,0.0,0.0,1231.75,0.0,8524.94,7293.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,10,0.0,0.0,12/31/2024,0.0,0.0
H2NJ07242,"FLORA, JOHN",C,1,DEMOCRAT,0.0,0.0,235.0,0.0,0.0,-235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,10,0.0,0.0,03/31/2023,0.0,0.0
H2NJ10154,"PAYNE, DONALD M MR. JR",I,1,DEMOCRAT,440639.66,0.0,479393.97,0.0,48350.07,280.76,0.0,0.0,0.0,0.0,0.0,0.0,166996.21,NJ,10,267408.25,0.0,06/30/2024,35.0,4900.0
H4NJ10168,"GODFREY, DARRYL",C,1,DEMOCRAT,146899.79,0.0,146899.79,0.0,0.0,0.0,65489.79,2300.0,0.0,0.0,0.0,0.0,77610.0,NJ,10,0.0,0.0,08/12/2024,6505.0,0.0
H4NJ10176,"MCIVER, LAMONICA",C,1,DEMOCRAT,647863.29,0.0,484650.82,0.0,0.0,163212.47,0.0,1025.01,0.0,0.0,0.0,0.0,420778.28,NJ,10,226050.0,0.0,12/31/2024,10734.78,0.0
H4NJ10184,"MELIUS, SHANA",C,1,DEMOCRAT,18126.71,0.0,12755.31,0.0,1500.0,6871.4,0.0,10000.0,0.0,0.0,0.0,10000.0,8126.71,NJ,10,0.0,0.0,12/31/2024,0.0,0.0
H4NJ10192,"CLAYBROOKS, BRITTANY",C,1,DEMOCRAT,15471.0,0.0,15182.5,0.0,0.0,288.5,0.0,0.0,0.0,0.0,0.0,18152.44,15471.0,NJ,10,0.0,0.0,12/31/2024,0.0,0.0
H4NJ10200,"ARMSTEAD, DEREK",C,1,DEMOCRAT,119120.0,0.0,119352.39,0.0,0.0,-232.39,0.0,19000.0,20000.0,0.0,0.0,51100.0,80120.0,NJ,10,0.0,0.0,12/31/2024,2000.0,0.0
H4NJ10226,"GORDON, ALBERTA",C,1,DEMOCRAT,12882.0,0.0,958.35,0.0,-59.96,11863.69,0.0,4500.0,0.0,0.0,0.0,4500.0,8382.0,NJ,10,0.0,0.0,06/30/2024,0.0,0.0
H4NJ10135,"BUCCO, CARMEN",C,2,REPUBLICAN,20817.07,0.0,20817.07,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,14992.07,NJ,10,500.0,5000.0,11/15/2024,0.0,0.0
H4NJ10143,"HERNANDEZ, RAMON",C,2,REPUBLICAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,10,0.0,0.0,03/31/2024,0.0,0.0
H8NJ11142,"SHERRILL, MIKIE",I,1,DEMOCRAT,4557540.15,275446.07,4991670.89,1667.0,618196.25,184065.51,0.0,0.0,0.0,0.0,0.0,0.0,3281322.3,NJ,11,873576.55,0.0,12/31/2024,30484.15,-700.0
H4NJ11133,"BARSOOM, RAAFAT",C,2,REPUBLICAN,22123.0,0.0,22123.0,0.0,0.0,0.0,3.0,22000.0,0.0,0.0,0.0,0.0,120.0,NJ,11,0.0,0.0,06/30/2024,0.0,0.0
H4NJ11141,"BELNOME, JOSEPH",C,2,REPUBLICAN,235275.8,456.27,235275.8,0.0,0.0,0.0,0.0,139000.0,0.0,139000.0,0.0,0.0,81785.45,NJ,11,14034.08,0.0,12/31/2024,0.0,0.0
H4NJ11158,"SAUERS, JOHN",C,2,REPUBLICAN,5104.1,0.0,3699.01,0.0,0.0,1405.09,0.0,0.0,0.0,0.0,0.0,0.0,5104.1,NJ,11,0.0,0.0,06/30/2024,0.0,0.0
H4NJ12149,"COLEMAN, BONNIE WATSON",I,1,DEMOCRAT,955739.86,0.0,985003.69,0.0,68641.92,39378.09,0.0,0.0,0.0,0.0,0.0,0.0,401537.2,NJ,12,553917.65,0.0,12/31/2024,25068.51,1000.0
H4NJ12198,"DART, DANIEL",C,1,DEMOCRAT,159281.56,0.0,156422.16,50.0,0.0,2659.4,0.0,121074.21,0.0,0.0,0.0,121074.21,38156.0,NJ,12,0.0,0.0,12/31/2024,0.0,0.0
H2NJ12127,"MAYFIELD, DARIUS",C,2,REPUBLICAN,71530.15,0.0,77595.57,0.0,6196.91,131.49,0.0,9400.0,0.0,4750.0,0.0,4650.0,54933.59,NJ,12,7175.0,0.0,12/31/2024,75.0,0.0
H2NM01144,"STANSBURY, MELANIE",I,1,DEMOCRAT,1353281.0,45875.0,1218912.86,0.0,11340.52,145708.66,0.0,0.0,0.0,0.0,0.0,0.0,961451.84,NM,01,339359.0,553.21,12/31/2024,4000.43,0.0
H2NM01367,"SANCHEZ, LOUIE",C,2,REPUBLICAN,28345.57,0.0,28345.57,0.0,0.0,0.0,0.0,28070.57,0.0,23851.35,0.0,0.0,275.0,NM,01,0.0,0.0,06/30/2024,0.0,0.0
H4NM01140,"JONES, STEVE",C,2,REPUBLICAN,216986.63,0.0,191416.11,0.0,10.66,25581.18,0.0,192554.08,0.0,0.0,0.0,192554.08,21132.55,NM,01,3300.0,0.0,12/31/2024,0.0,0.0
H2NM01235,"ARAGON, EDDY",C,3,OTHER,0.0,0.0,446.03,0.0,446.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NM,01,0.0,0.0,09/25/2024,0.0,0.0
H2NM02191,"VASQUEZ, GABRIEL",I,1,DEMOCRAT,7040626.0,391223.41,7024317.6,0.0,22776.73,39085.13,0.0,0.0,0.0,0.0,0.0,0.0,5307622.94,NM,02,1318450.12,10000.0,12/31/2024,62183.6,8297.62
H8NM02156,"HERRELL, STELLA YVETTE",C,2,REPUBLICAN,4475628.35,720054.65,4563150.29,2250.0,107106.16,19584.22,0.0,0.0,0.0,0.0,0.0,0.0,3011980.37,NM,02,684958.21,5500.0,12/31/2024,70423.37,8612.3
H0NM03102,"LEGER FERNANDEZ, TERESA",I,1,DEMOCRAT,2123599.55,48975.0,1748502.0,378450.95,36320.02,407925.57,0.0,0.0,0.0,0.0,0.0,0.0,1720654.63,NM,03,344450.0,53.21,12/31/2024,9039.29,0.0
H4NM03096,"CLAHCHISCHILLIAGE, SHARON",C,2,REPUBLICAN,87912.28,0.0,87398.05,0.0,0.0,514.23,0.0,0.0,0.0,0.0,0.0,3232.5,73223.3,NM,03,14637.05,0.0,12/31/2024,270.7,3123.05
H8NV03036,"TITUS, DINA",I,1,DEMOCRAT,2436548.88,27822.89,2454387.4,0.0,173202.08,155363.56,0.0,0.0,0.0,0.0,0.0,0.0,1369087.85,NV,01,1031580.45,7954.94,12/31/2024,5133.29,4000.0
H2NV03153,"ROBERTSON, MARK",C,2,REPUBLICAN,401643.87,4277.37,560978.16,0.0,169030.62,9696.33,100.0,92344.34,0.0,92344.34,0.0,0.0,279320.03,NV,01,25600.0,0.0,12/31/2024,20490.53,0.0
H4NV01203,"LARSEN, FLEMMING",C,2,REPUBLICAN,1903158.01,26914.43,1903014.95,12265.85,0.0,0.0,6570.08,1550000.0,0.0,1359000.0,0.0,0.0,284074.08,NV,01,5115.39,0.0,12/31/2024,54077.0,1700.0
H4NV01237,"BORIS, MICHAEL",C,2,REPUBLICAN,30781.35,0.0,30781.35,0.0,0.0,0.0,0.0,23992.79,0.0,240.0,0.0,23752.79,6788.56,NV,01,0.0,0.0,12/31/2024,0.0,0.0
H4NV01211,"QUINCE, RONALD",C,3,OTHER,1509737.77,0.0,1513980.57,0.0,4242.8,0.0,0.0,1500000.0,0.0,0.0,0.0,1500000.0,9737.77,NV,01,0.0,0.0,12/31/2024,0.0,0.0
H2NV02395,"AMODEI, MARK EUGENE",I,2,REPUBLICAN,1297832.06,61568.16,1216445.1,50000.0,279653.65,361040.61,0.0,0.0,0.0,0.0,0.0,9000.0,680837.42,NV,02,551600.01,2500.0,12/31/2024,19450.0,0.0
H4NV02193,"SIMON, FRED JOSEPH JR MD",C,2,REPUBLICAN,35528.08,0.0,98189.22,0.0,49539.07,-13814.07,0.0,0.0,0.0,0.0,0.0,49752.07,35528.08,NV,02,0.0,0.0,07/15/2024,0.0,0.0
H4NV02185,"KIDD, GREG",C,3,OTHER,9201825.03,0.0,9140023.39,0.0,0.0,61801.64,0.0,9200000.0,0.0,500000.0,0.0,8700000.0,0.0,NV,02,0.0,0.0,12/31/2024,0.0,0.0
H6NV04020,"LEE, SUSIE",I,1,DEMOCRAT,6071959.21,312406.6,5642671.43,0.0,37366.76,466654.54,0.0,0.0,0.0,0.0,0.0,0.0,4217867.76,NV,03,1481185.39,10048.38,12/31/2024,42852.79,12000.0
H2NV04029,"SCHWARTZ, DANIEL MARK",C,2,REPUBLICAN,922043.37,0.0,922043.37,0.0,0.0,0.0,0.0,900000.0,0.0,36900.58,0.0,0.0,22043.37,NV,03,0.0,0.0,09/30/2024,0.0,0.0
H4NV03159,"HELGELIEN, ELIZABETH NICOLE",C,2,REPUBLICAN,300804.4,0.0,300804.4,0.0,0.0,0.0,9402.45,848.72,0.0,0.0,0.0,0.0,284169.17,NV,03,6100.0,0.0,07/31/2024,21200.0,1000.0
H4NV03167,"JOHNSON, DREW",C,2,REPUBLICAN,1506098.9,119259.06,1491415.17,85256.41,0.0,14683.73,0.0,722400.0,0.0,527400.0,0.0,207059.27,496836.7,NV,03,163083.76,0.0,12/31/2024,3441.41,1300.0
H4NV03183,"KASAMA, HEIDI",C,2,REPUBLICAN,479825.54,0.0,479825.54,0.0,0.0,0.0,0.0,300000.0,0.0,300000.0,0.0,0.0,157825.54,NV,03,22000.0,0.0,05/13/2024,24851.88,12000.0
H4NV03225,"O'DONNELL, MARTY",C,2,REPUBLICAN,1246755.62,0.0,1246755.62,0.0,0.0,0.0,0.0,1200000.0,0.0,160.87,0.0,0.0,46421.87,NV,03,0.0,0.0,07/30/2024,494.09,0.0
H2NV04011,"HORSFORD, STEVEN ALEXZANDER",I,1,DEMOCRAT,5441412.69,108155.0,5497224.6,0.0,62102.42,6290.51,0.0,0.0,0.0,0.0,0.0,155476.99,2742293.7,NV,04,2541047.83,9964.39,12/31/2024,40008.11,15000.0
H4NV04108,"FLIPPO, DAVID",C,2,REPUBLICAN,1013563.56,1300.0,1009402.35,9400.0,0.0,4161.21,699424.0,85500.0,0.0,0.0,0.0,85500.0,213324.33,NV,04,9000.0,0.0,12/31/2024,58500.0,0.0
H4NV04116,"LEE, JOHN",C,2,REPUBLICAN,1677950.55,0.0,1676847.62,0.0,0.0,1102.93,0.0,1040000.0,0.0,0.0,0.0,1040000.0,595400.55,NV,04,37250.0,5000.0,12/31/2024,13448.77,0.0
H4NY01139,"GAUGHRAN, JAMES F",C,1,DEMOCRAT,202794.11,0.0,131548.22,0.0,0.0,71245.89,0.0,0.0,0.0,0.0,0.0,0.0,192029.99,NY,01,10764.12,0.0,12/31/2024,13705.74,5014.12
H4NY01154,"HERSKOWITZ, CRAIG",C,1,DEMOCRAT,259107.3,0.0,232993.3,0.0,0.0,26114.0,5990.5,200000.0,0.0,114400.0,0.0,85600.0,50778.79,NY,01,500.0,0.0,03/31/2024,1500.0,0.0
H4NY01162,"GOROFF, NANCY",C,1,DEMOCRAT,2389663.54,8178.99,2388201.89,0.0,0.0,1461.65,41761.85,1200000.0,0.0,0.0,0.0,1200000.0,1104781.78,NY,01,28500.0,0.0,12/31/2024,261513.0,0.0
H4NY01170,"HILL, KYLE",C,1,DEMOCRAT,165755.25,0.0,86352.52,0.0,0.0,79402.73,100.0,0.0,0.0,0.0,0.0,0.0,160905.25,NY,01,4750.0,0.0,12/31/2024,250.0,0.0
